model_label,architecture,resolution,mean_time_ms,std_time_ms,fps,rmse_full,rmse_roi,absrel_full,absrel_roi,device,backend,git_commit_hash,model_id,revision,frames_n,master_video_sha256,reference_depth_sha256,reference_depth_file
midasv2,cnn,854x480,51.4395701349998,0.19586126751158373,19.44028687206299,102.25515640258789,101.01967590332032,0.41211400747299193,0.3553545290231705,NVIDIA GeForce RTX 2050,cuda,13e66b9,intel-isl/MiDaS,MiDaS_small,50,acc658f11b2ab9b3c194a9ea90f517ff7c76829ca07f0ae74d6a5677ab8126cb,2eba4ff11794d01d53c8b7b4709e096e66ffb30122ca9ae6170fa4f0966bffcd,reference_depth_midasv2_1080_stack.npy
